Description,TL_X,TL_Y,BR_X,BR_Y
Rect,6.66926388889,-3.591375,6.75259722222,-3.67470833333,20:8
Rect,7.33593055556,-3.591375,7.41926388889,-3.67470833333,20:16
Rect,7.41926388889,-3.591375,7.50259722222,-3.67470833333,20:17
Rect,9.33593055556,-3.50804166667,9.41926388889,-3.591375,19:40
Rect,6.91926388889,-3.591375,7.00259722222,-3.67470833333,20:11
Rect,7.25259722222,-2.091375,7.33593055556,-2.17470833333,2:15
Rect,7.25259722222,-2.591375,7.33593055556,-2.67470833333,8:15
Rect,6.91926388889,-1.92470833333,7.00259722222,-2.00804166667,0:11
Rect,7.25259722222,-3.841375,7.33593055556,-3.92470833333,23:15
Rect,6.66926388889,-1.92470833333,6.75259722222,-2.00804166667,0:8
Rect,7.25259722222,-4.591375,7.33593055556,-4.67470833333,32:15
Rect,7.25259722222,-5.091375,7.33593055556,-5.17470833333,38:15
Rect,7.25259722222,-2.67470833333,7.33593055556,-2.75804166667,9:15
Rect,7.25259722222,-4.341375,7.33593055556,-4.42470833333,29:15
Rect,6.16926388889,-1.92470833333,6.25259722222,-2.00804166667,0:2
Rect,7.25259722222,-2.42470833333,7.33593055556,-2.50804166667,6:15
Rect,7.25259722222,-2.341375,7.33593055556,-2.42470833333,5:15
Rect,7.25259722222,-2.841375,7.33593055556,-2.92470833333,11:15
Rect,7.41926388889,-1.92470833333,7.50259722222,-2.00804166667,0:17
Rect,7.25259722222,-2.17470833333,7.33593055556,-2.25804166667,3:15
Rect,7.25259722222,-3.091375,7.33593055556,-3.17470833333,14:15
Rect,7.50259722222,-2.841375,7.58593055556,-2.92470833333,11:18
Rect,7.50259722222,-2.091375,7.58593055556,-2.17470833333,2:18
Rect,7.50259722222,-4.591375,7.58593055556,-4.67470833333,32:18
Rect,6.58593055556,-1.92470833333,6.66926388889,-2.00804166667,0:7
Rect,7.50259722222,-4.341375,7.58593055556,-4.42470833333,29:18
Rect,7.33593055556,-1.92470833333,7.41926388889,-2.00804166667,0:16
Rect,7.50259722222,-2.591375,7.58593055556,-2.67470833333,8:18
Rect,7.50259722222,-2.67470833333,7.58593055556,-2.75804166667,9:18
Rect,7.50259722222,-2.42470833333,7.58593055556,-2.50804166667,6:18
Rect,7.50259722222,-5.92472222222,7.58593055556,-6.00805555556,48:18
Rect,7.50259722222,-3.341375,7.58593055556,-3.42470833333,17:18
Rect,7.50259722222,-3.091375,7.58593055556,-3.17470833333,14:18
Rect,7.50259722222,-2.341375,7.58593055556,-2.42470833333,5:18
Rect,7.50259722222,-5.091375,7.58593055556,-5.17470833333,38:18
Rect,7.50259722222,-3.841375,7.58593055556,-3.92470833333,23:18
Rect,7.50259722222,-2.17470833333,7.58593055556,-2.25804166667,3:18
Rect,7.16926388889,-3.42470833333,7.25259722222,-3.50804166667,18:14
Rect,7.16926388889,-3.50804166667,7.25259722222,-3.591375,19:14
Rect,7.16926388889,-3.92470833333,7.25259722222,-4.00804166667,24:14
Rect,7.58593055556,-3.92470833333,7.66926388889,-4.00804166667,24:19
Rect,7.58593055556,-3.50804166667,7.66926388889,-3.591375,19:19
Rect,7.58593055556,-3.42470833333,7.66926388889,-3.50804166667,18:19
Rect,6.75259722222,-3.67470833333,6.83593055556,-3.75804166667,21:9
Rect,7.91926388889,-5.50804166667,8.00259722222,-5.591375,43:23
Rect,6.75259722222,-4.00804166667,6.83593055556,-4.091375,25:9
Rect,7.91926388889,-4.50804166667,8.00259722222,-4.591375,31:23
Rect,6.75259722222,-4.25804166667,6.83593055556,-4.341375,28:9
Rect,6.75259722222,-3.75804166667,6.83593055556,-3.841375,22:9
Rect,7.91926388889,-4.00804166667,8.00259722222,-4.091375,25:23
Rect,7.91926388889,-3.75804166667,8.00259722222,-3.841375,22:23
Rect,7.91926388889,-3.67470833333,8.00259722222,-3.75804166667,21:23
Rect,6.75259722222,-4.50804166667,6.83593055556,-4.591375,31:9
Rect,7.91926388889,-5.75805555556,8.00259722222,-5.84138888889,46:23
Rect,7.91926388889,-4.25804166667,8.00259722222,-4.341375,28:23
Rect,7.91926388889,-5.00804166667,8.00259722222,-5.091375,37:23
Rect,7.91926388889,-3.00804166667,8.00259722222,-3.091375,13:23
Rect,6.75259722222,-2.92470833333,6.83593055556,-3.00804166667,12:9
Rect,6.75259722222,-3.25804166667,6.83593055556,-3.341375,16:9
Rect,7.91926388889,-4.75804166667,8.00259722222,-4.841375,34:23
Rect,6.75259722222,-3.17470833333,6.83593055556,-3.25804166667,15:9
Rect,6.75259722222,-4.75804166667,6.83593055556,-4.841375,34:9
Rect,7.91926388889,-3.17470833333,8.00259722222,-3.25804166667,15:23
Rect,6.75259722222,-5.00804166667,6.83593055556,-5.091375,37:9
Rect,7.91926388889,-2.92470833333,8.00259722222,-3.00804166667,12:23
Rect,7.91926388889,-3.25804166667,8.00259722222,-3.341375,16:23
Rect,6.75259722222,-3.00804166667,6.83593055556,-3.091375,13:9
Rect,7.91926388889,-5.25804166667,8.00259722222,-5.341375,40:23
Rect,6.66926388889,-3.841375,6.75259722222,-3.92470833333,23:8
Rect,8.33593055556,-3.75804166667,8.41926388889,-3.841375,22:28
Rect,8.08593055556,-3.00804166667,8.16926388889,-3.091375,13:25
Rect,8.58593055556,-3.75804166667,8.66926388889,-3.841375,22:31
Rect,6.58593055556,-3.841375,6.66926388889,-3.92470833333,23:7
Rect,8.41926388889,-3.75804166667,8.50259722222,-3.841375,22:29
Rect,8.16926388889,-3.00804166667,8.25259722222,-3.091375,13:26
Rect,9.41926388889,-4.17470833333,9.50259722222,-4.25804166667,27:41
Rect,8.91926388889,-3.75804166667,9.00259722222,-3.841375,22:35
Rect,6.91926388889,-3.841375,7.00259722222,-3.92470833333,23:11
Rect,8.16926388889,-4.92470833333,8.25259722222,-5.00804166667,36:26
Rect,8.16926388889,-3.75804166667,8.25259722222,-3.841375,22:26
Rect,8.08593055556,-3.75804166667,8.16926388889,-3.841375,22:25
Rect,9.41926388889,-3.75804166667,9.50259722222,-3.841375,22:41
Rect,9.33593055556,-3.75804166667,9.41926388889,-3.841375,22:40
Rect,9.16926388889,-3.75804166667,9.25259722222,-3.841375,22:38
Rect,9.58593055556,-3.75804166667,9.66926388889,-3.841375,22:43
Rect,7.91926388889,-4.92470833333,8.00259722222,-5.00804166667,36:23
Rect,6.66926388889,-2.841375,6.75259722222,-2.92470833333,11:8
Rect,9.66926388889,-3.75804166667,9.75259722222,-3.841375,22:44
Rect,6.58593055556,-2.841375,6.66926388889,-2.92470833333,11:7
Rect,8.66926388889,-3.75804166667,8.75259722222,-3.841375,22:32
Rect,9.16926388889,-4.17470833333,9.25259722222,-4.25804166667,27:38
Rect,8.83593055556,-3.75804166667,8.91926388889,-3.841375,22:34
Rect,9.08593055556,-3.75804166667,9.16926388889,-3.841375,22:37
Rect,6.75259722222,-4.92470833333,6.83593055556,-5.00804166667,36:9
Rect,6.16926388889,-3.841375,6.25259722222,-3.92470833333,23:2
Rect,9.33593055556,-3.67470833333,9.41926388889,-3.75804166667,21:40
Rect,9.41926388889,-3.67470833333,9.50259722222,-3.75804166667,21:41
Rect,9.08593055556,-3.67470833333,9.16926388889,-3.75804166667,21:37
Rect,9.16926388889,-3.67470833333,9.25259722222,-3.75804166667,21:38
Rect,9.66926388889,-3.67470833333,9.75259722222,-3.75804166667,21:44
Rect,8.16926388889,-4.25804166667,8.25259722222,-4.341375,28:26
Rect,6.66926388889,-3.091375,6.75259722222,-3.17470833333,14:8
Rect,9.58593055556,-3.67470833333,9.66926388889,-3.75804166667,21:43
Rect,6.91926388889,-3.091375,7.00259722222,-3.17470833333,14:11
Rect,6.91926388889,-2.091375,7.00259722222,-2.17470833333,2:11
Rect,8.58593055556,-3.67470833333,8.66926388889,-3.75804166667,21:31
Rect,8.33593055556,-3.67470833333,8.41926388889,-3.75804166667,21:28
Rect,8.41926388889,-3.67470833333,8.50259722222,-3.75804166667,21:29
Rect,8.83593055556,-3.67470833333,8.91926388889,-3.75804166667,21:34
Rect,8.91926388889,-3.67470833333,9.00259722222,-3.75804166667,21:35
Rect,8.66926388889,-3.67470833333,8.75259722222,-3.75804166667,21:32
Rect,8.41926388889,-4.25804166667,8.50259722222,-4.341375,28:29
Rect,6.58593055556,-3.091375,6.66926388889,-3.17470833333,14:7
Rect,9.66926388889,-4.17470833333,9.75259722222,-4.25804166667,27:44
Rect,8.66926388889,-5.50804166667,8.75259722222,-5.591375,43:32
Rect,8.91926388889,-3.00804166667,9.00259722222,-3.091375,13:35
Rect,8.83593055556,-3.00804166667,8.91926388889,-3.091375,13:34
Rect,8.41926388889,-3.00804166667,8.50259722222,-3.091375,13:29
Rect,8.33593055556,-3.00804166667,8.41926388889,-3.091375,13:28
Rect,8.58593055556,-3.00804166667,8.66926388889,-3.091375,13:31
Rect,6.16926388889,-2.841375,6.25259722222,-2.92470833333,11:2
Rect,9.41926388889,-7.00805555556,9.50259722222,-7.09138888889,61:41
Rect,9.58593055556,-3.00804166667,9.66926388889,-3.091375,13:43
Rect,9.41926388889,-3.00804166667,9.50259722222,-3.091375,13:41
Rect,6.16926388889,-3.091375,6.25259722222,-3.17470833333,14:2
Rect,9.66926388889,-3.00804166667,9.75259722222,-3.091375,13:44
Rect,8.41926388889,-5.50804166667,8.50259722222,-5.591375,43:29
Rect,9.08593055556,-3.00804166667,9.16926388889,-3.091375,13:37
Rect,9.33593055556,-3.00804166667,9.41926388889,-3.091375,13:40
Rect,9.16926388889,-3.00804166667,9.25259722222,-3.091375,13:38
Rect,7.41926388889,-2.591375,7.50259722222,-2.67470833333,8:17
Rect,8.16926388889,-5.00804166667,8.25259722222,-5.091375,37:26
Rect,9.66926388889,-5.67470833333,9.75259722222,-5.75804166667,45:44
Rect,6.91926388889,-2.841375,7.00259722222,-2.92470833333,11:11
Rect,9.66926388889,-5.00804166667,9.75259722222,-5.091375,37:44
Rect,9.41926388889,-5.67470833333,9.50259722222,-5.75804166667,45:41
Rect,8.66926388889,-5.00804166667,8.75259722222,-5.091375,37:32
Rect,9.41926388889,-5.00804166667,9.50259722222,-5.091375,37:41
Rect,8.41926388889,-5.00804166667,8.50259722222,-5.091375,37:29
Rect,6.58593055556,-5.091375,6.66926388889,-5.17470833333,38:7
Rect,8.33593055556,-2.92470833333,8.41926388889,-3.00804166667,12:28
Rect,8.16926388889,-2.92470833333,8.25259722222,-3.00804166667,12:26
Rect,7.41926388889,-5.091375,7.50259722222,-5.17470833333,38:17
Rect,8.41926388889,-2.92470833333,8.50259722222,-3.00804166667,12:29
Rect,7.33593055556,-5.091375,7.41926388889,-5.17470833333,38:16
Rect,9.66926388889,-4.92470833333,9.75259722222,-5.00804166667,36:44
Rect,8.08593055556,-2.92470833333,8.16926388889,-3.00804166667,12:25
Rect,9.41926388889,-4.92470833333,9.50259722222,-5.00804166667,36:41
Rect,7.33593055556,-2.841375,7.41926388889,-2.92470833333,11:16
Rect,8.41926388889,-4.00804166667,8.50259722222,-4.091375,25:29
Rect,8.66926388889,-5.67470833333,8.75259722222,-5.75804166667,45:32
Rect,8.66926388889,-4.00804166667,8.75259722222,-4.091375,25:32
Rect,7.33593055556,-2.091375,7.41926388889,-2.17470833333,2:16
Rect,8.41926388889,-5.67470833333,8.50259722222,-5.75804166667,45:29
Rect,8.66926388889,-4.42470833333,8.75259722222,-4.50804166667,30:32
Rect,7.91926388889,-5.67470833333,8.00259722222,-5.75804166667,45:23
Rect,8.16926388889,-4.00804166667,8.25259722222,-4.091375,25:26
Rect,8.91926388889,-5.00804166667,9.00259722222,-5.091375,37:35
Rect,9.16926388889,-5.00804166667,9.25259722222,-5.091375,37:38
Rect,9.66926388889,-4.00804166667,9.75259722222,-4.091375,25:44
Rect,7.41926388889,-2.091375,7.50259722222,-2.17470833333,2:17
Rect,7.41926388889,-2.841375,7.50259722222,-2.92470833333,11:17
Rect,8.91926388889,-5.67470833333,9.00259722222,-5.75804166667,45:35
Rect,8.91926388889,-4.00804166667,9.00259722222,-4.091375,25:35
Rect,9.41926388889,-4.00804166667,9.50259722222,-4.091375,25:41
Rect,9.16926388889,-4.00804166667,9.25259722222,-4.091375,25:38
Rect,6.58593055556,-2.591375,6.66926388889,-2.67470833333,8:7
Rect,8.91926388889,-4.92470833333,9.00259722222,-5.00804166667,36:35
Rect,6.66926388889,-2.591375,6.75259722222,-2.67470833333,8:8
Rect,9.66926388889,-5.75805555556,9.75259722222,-5.84138888889,46:44
Rect,6.16926388889,-2.591375,6.25259722222,-2.67470833333,8:2
Rect,9.58593055556,-2.92470833333,9.66926388889,-3.00804166667,12:43
Rect,9.66926388889,-2.92470833333,9.75259722222,-3.00804166667,12:44
Rect,9.41926388889,-5.75805555556,9.50259722222,-5.84138888889,46:41
Rect,8.66926388889,-4.17470833333,8.75259722222,-4.25804166667,27:32
Rect,8.41926388889,-4.92470833333,8.50259722222,-5.00804166667,36:29
Rect,7.33593055556,-3.841375,7.41926388889,-3.92470833333,23:16
Rect,8.91926388889,-5.50804166667,9.00259722222,-5.591375,43:35
Rect,7.33593055556,-2.591375,7.41926388889,-2.67470833333,8:16
Rect,8.91926388889,-4.17470833333,9.00259722222,-4.25804166667,27:35
Rect,6.91926388889,-2.591375,7.00259722222,-2.67470833333,8:11
Rect,7.41926388889,-3.841375,7.50259722222,-3.92470833333,23:17
Rect,8.66926388889,-4.92470833333,8.75259722222,-5.00804166667,36:32
Rect,8.41926388889,-4.17470833333,8.50259722222,-4.25804166667,27:29
Rect,9.08593055556,-2.92470833333,9.16926388889,-3.00804166667,12:37
Rect,8.91926388889,-2.92470833333,9.00259722222,-3.00804166667,12:35
Rect,8.41926388889,-5.75805555556,8.50259722222,-5.84138888889,46:29
Rect,6.75259722222,-4.17470833333,6.83593055556,-4.25804166667,27:9
Rect,9.16926388889,-4.92470833333,9.25259722222,-5.00804166667,36:38
Rect,8.58593055556,-2.92470833333,8.66926388889,-3.00804166667,12:31
Rect,8.83593055556,-2.92470833333,8.91926388889,-3.00804166667,12:34
Rect,6.16926388889,-2.17470833333,6.25259722222,-2.25804166667,3:2
Rect,9.16926388889,-2.92470833333,9.25259722222,-3.00804166667,12:38
Rect,8.91926388889,-5.75805555556,9.00259722222,-5.84138888889,46:35
Rect,8.16926388889,-4.17470833333,8.25259722222,-4.25804166667,27:26
Rect,9.41926388889,-2.92470833333,9.50259722222,-3.00804166667,12:41
Rect,9.41926388889,-5.50804166667,9.50259722222,-5.591375,43:41
Rect,9.66926388889,-5.50804166667,9.75259722222,-5.591375,43:44
Rect,9.33593055556,-2.92470833333,9.41926388889,-3.00804166667,12:40
Rect,8.66926388889,-5.75805555556,8.75259722222,-5.84138888889,46:32
Rect,7.91926388889,-4.17470833333,8.00259722222,-4.25804166667,27:23
Rect,8.91926388889,-3.25804166667,9.00259722222,-3.341375,16:35
Rect,6.91926388889,-2.42470833333,7.00259722222,-2.50804166667,6:11
Rect,9.08593055556,-3.25804166667,9.16926388889,-3.341375,16:37
Rect,8.83593055556,-3.25804166667,8.91926388889,-3.341375,16:34
Rect,8.58593055556,-3.25804166667,8.66926388889,-3.341375,16:31
Rect,8.66926388889,-4.50804166667,8.75259722222,-4.591375,31:32
Rect,8.66926388889,-3.25804166667,8.75259722222,-3.341375,16:32
Rect,9.16926388889,-3.25804166667,9.25259722222,-3.341375,16:38
Rect,6.16926388889,-3.341375,6.25259722222,-3.42470833333,17:2
Rect,6.66926388889,-2.42470833333,6.75259722222,-2.50804166667,6:8
Rect,6.58593055556,-2.42470833333,6.66926388889,-2.50804166667,6:7
Rect,9.66926388889,-3.25804166667,9.75259722222,-3.341375,16:44
Rect,9.33593055556,-3.25804166667,9.41926388889,-3.341375,16:40
Rect,9.41926388889,-3.25804166667,9.50259722222,-3.341375,16:41
Rect,9.58593055556,-3.25804166667,9.66926388889,-3.341375,16:43
Rect,8.41926388889,-3.25804166667,8.50259722222,-3.341375,16:29
Rect,6.66926388889,-2.341375,6.75259722222,-2.42470833333,5:8
Rect,6.66926388889,-2.17470833333,6.75259722222,-2.25804166667,3:8
Rect,6.91926388889,-2.341375,7.00259722222,-2.42470833333,5:11
Rect,6.00259722222,-4.67470833333,6.08593055556,-4.75804166667,33:0
Rect,9.58593055556,-3.17470833333,9.66926388889,-3.25804166667,15:43
Rect,9.66926388889,-3.17470833333,9.75259722222,-3.25804166667,15:44
Rect,6.58593055556,-2.341375,6.66926388889,-2.42470833333,5:7
Rect,8.16926388889,-5.25804166667,8.25259722222,-5.341375,40:26
Rect,8.16926388889,-3.25804166667,8.25259722222,-3.341375,16:26
Rect,7.41926388889,-2.341375,7.50259722222,-2.42470833333,5:17
Rect,8.33593055556,-3.25804166667,8.41926388889,-3.341375,16:28
Rect,7.33593055556,-2.42470833333,7.41926388889,-2.50804166667,6:16
Rect,7.33593055556,-2.341375,7.41926388889,-2.42470833333,5:16
Rect,7.41926388889,-2.42470833333,7.50259722222,-2.50804166667,6:17
Rect,8.08593055556,-3.25804166667,8.16926388889,-3.341375,16:25
Rect,6.91926388889,-2.17470833333,7.00259722222,-2.25804166667,3:11
Rect,7.33593055556,-4.591375,7.41926388889,-4.67470833333,32:16
Rect,9.66926388889,-4.42470833333,9.75259722222,-4.50804166667,30:44
Rect,6.91926388889,-4.591375,7.00259722222,-4.67470833333,32:11
Rect,7.41926388889,-4.591375,7.50259722222,-4.67470833333,32:17
Rect,9.41926388889,-5.25804166667,9.50259722222,-5.341375,40:41
Rect,9.41926388889,-4.42470833333,9.50259722222,-4.50804166667,30:41
Rect,9.66926388889,-5.25804166667,9.75259722222,-5.341375,40:44
Rect,6.58593055556,-4.591375,6.66926388889,-4.67470833333,32:7
Rect,8.91926388889,-4.50804166667,9.00259722222,-4.591375,31:35
Rect,8.16926388889,-4.50804166667,8.25259722222,-4.591375,31:26
Rect,8.41926388889,-4.50804166667,8.50259722222,-4.591375,31:29
Rect,9.16926388889,-4.50804166667,9.25259722222,-4.591375,31:38
Rect,6.16926388889,-2.42470833333,6.25259722222,-2.50804166667,6:2
Rect,9.66926388889,-4.50804166667,9.75259722222,-4.591375,31:44
Rect,9.41926388889,-4.50804166667,9.50259722222,-4.591375,31:41
Rect,8.91926388889,-5.25804166667,9.00259722222,-5.341375,40:35
Rect,8.41926388889,-5.25804166667,8.50259722222,-5.341375,40:29
Rect,7.33593055556,-2.17470833333,7.41926388889,-2.25804166667,3:16
Rect,7.33593055556,-3.341375,7.41926388889,-3.42470833333,17:16
Rect,6.91926388889,-3.341375,7.00259722222,-3.42470833333,17:11
Rect,6.58593055556,-3.341375,6.66926388889,-3.42470833333,17:7
Rect,6.66926388889,-3.341375,6.75259722222,-3.42470833333,17:8
Rect,6.75259722222,-4.42470833333,6.83593055556,-4.50804166667,30:9
Rect,7.91926388889,-4.42470833333,8.00259722222,-4.50804166667,30:23
Rect,8.91926388889,-4.42470833333,9.00259722222,-4.50804166667,30:35
Rect,8.66926388889,-5.25804166667,8.75259722222,-5.341375,40:32
Rect,9.16926388889,-4.42470833333,9.25259722222,-4.50804166667,30:38
Rect,8.41926388889,-4.42470833333,8.50259722222,-4.50804166667,30:29
Rect,7.41926388889,-2.17470833333,7.50259722222,-2.25804166667,3:17
Rect,7.41926388889,-3.341375,7.50259722222,-3.42470833333,17:17
Rect,8.16926388889,-4.42470833333,8.25259722222,-4.50804166667,30:26
Rect,8.66926388889,-4.75804166667,8.75259722222,-4.841375,34:32
Rect,8.41926388889,-4.75804166667,8.50259722222,-4.841375,34:29
Rect,7.33593055556,-3.091375,7.41926388889,-3.17470833333,14:16
Rect,6.16926388889,-4.341375,6.25259722222,-4.42470833333,29:2
Rect,6.16926388889,-2.091375,6.25259722222,-2.17470833333,2:2
Rect,6.66926388889,-2.091375,6.75259722222,-2.17470833333,2:8
Rect,6.91926388889,-4.341375,7.00259722222,-4.42470833333,29:11
Rect,6.58593055556,-2.67470833333,6.66926388889,-2.75804166667,9:7
Rect,6.66926388889,-2.67470833333,6.75259722222,-2.75804166667,9:8
Rect,6.58593055556,-4.341375,6.66926388889,-4.42470833333,29:7
Rect,8.16926388889,-4.75804166667,8.25259722222,-4.841375,34:26
Rect,6.16926388889,-2.67470833333,6.25259722222,-2.75804166667,9:2
Rect,8.91926388889,-4.75804166667,9.00259722222,-4.841375,34:35
Rect,9.41926388889,-4.25804166667,9.50259722222,-4.341375,28:41
Rect,9.41926388889,-4.75804166667,9.50259722222,-4.841375,34:41
Rect,7.41926388889,-3.091375,7.50259722222,-3.17470833333,14:17
Rect,9.66926388889,-4.75804166667,9.75259722222,-4.841375,34:44
Rect,6.16926388889,-2.341375,6.25259722222,-2.42470833333,5:2
Rect,9.16926388889,-4.25804166667,9.25259722222,-4.341375,28:38
Rect,9.66926388889,-4.25804166667,9.75259722222,-4.341375,28:44
Rect,8.66926388889,-4.25804166667,8.75259722222,-4.341375,28:32
Rect,6.58593055556,-2.091375,6.66926388889,-2.17470833333,2:7
Rect,8.91926388889,-4.25804166667,9.00259722222,-4.341375,28:35
Rect,9.16926388889,-4.75804166667,9.25259722222,-4.841375,34:38
Rect,6.58593055556,-2.17470833333,6.66926388889,-2.25804166667,3:7
Rect,8.08593055556,-3.17470833333,8.16926388889,-3.25804166667,15:25
Rect,8.83593055556,-3.17470833333,8.91926388889,-3.25804166667,15:34
Rect,8.91926388889,-3.17470833333,9.00259722222,-3.25804166667,15:35
Rect,7.33593055556,-2.67470833333,7.41926388889,-2.75804166667,9:16
Rect,8.41926388889,-3.17470833333,8.50259722222,-3.25804166667,15:29
Rect,8.58593055556,-3.17470833333,8.66926388889,-3.25804166667,15:31
Rect,8.16926388889,-3.67470833333,8.25259722222,-3.75804166667,21:26
Rect,9.33593055556,-3.17470833333,9.41926388889,-3.25804166667,15:40
Rect,9.41926388889,-3.17470833333,9.50259722222,-3.25804166667,15:41
Rect,9.16926388889,-3.17470833333,9.25259722222,-3.25804166667,15:38
Rect,9.08593055556,-3.17470833333,9.16926388889,-3.25804166667,15:37
Rect,7.41926388889,-2.67470833333,7.50259722222,-2.75804166667,9:17
Rect,7.41926388889,-4.341375,7.50259722222,-4.42470833333,29:17
Rect,8.08593055556,-3.67470833333,8.16926388889,-3.75804166667,21:25
Rect,7.33593055556,-4.341375,7.41926388889,-4.42470833333,29:16
Rect,6.91926388889,-2.67470833333,7.00259722222,-2.75804166667,9:11
Rect,8.33593055556,-3.17470833333,8.41926388889,-3.25804166667,15:28
Rect,8.16926388889,-3.17470833333,8.25259722222,-3.25804166667,15:26
Rect,9.58593055556,-4.42470833333,9.66926388889,-4.50804166667,30:43
Rect,8.33593055556,-5.00804166667,8.41926388889,-5.091375,37:28
Rect,9.33593055556,-5.00804166667,9.41926388889,-5.091375,37:40
Rect,8.58593055556,-4.50804166667,8.66926388889,-4.591375,31:31
Rect,9.08593055556,-4.25804166667,9.16926388889,-4.341375,28:37
Rect,8.58593055556,-5.00804166667,8.66926388889,-5.091375,37:31
Rect,8.83593055556,-4.92470833333,8.91926388889,-5.00804166667,36:34
Rect,8.08593055556,-5.00804166667,8.16926388889,-5.091375,37:25
Rect,9.58593055556,-5.00804166667,9.66926388889,-5.091375,37:43
Rect,9.58593055556,-5.25804166667,9.66926388889,-5.341375,40:43
Rect,8.33593055556,-4.25804166667,8.41926388889,-4.341375,28:28
Rect,9.33593055556,-5.25804166667,9.41926388889,-5.341375,40:40
Rect,8.58593055556,-4.25804166667,8.66926388889,-4.341375,28:31
Rect,8.58593055556,-4.00804166667,8.66926388889,-4.091375,25:31
Rect,9.33593055556,-4.00804166667,9.41926388889,-4.091375,25:40
Rect,9.58593055556,-4.50804166667,9.66926388889,-4.591375,31:43
Rect,8.33593055556,-4.50804166667,8.41926388889,-4.591375,31:28
Rect,8.33593055556,-4.00804166667,8.41926388889,-4.091375,25:28
Rect,9.33593055556,-4.50804166667,9.41926388889,-4.591375,31:40
Rect,8.83593055556,-5.00804166667,8.91926388889,-5.091375,37:34
Rect,9.08593055556,-4.00804166667,9.16926388889,-4.091375,25:37
Rect,9.08593055556,-4.50804166667,9.16926388889,-4.591375,31:37
Rect,8.08593055556,-4.00804166667,8.16926388889,-4.091375,25:25
Rect,8.83593055556,-4.25804166667,8.91926388889,-4.341375,28:34
Rect,8.08593055556,-5.67470833333,8.16926388889,-5.75804166667,45:25
Rect,8.83593055556,-4.50804166667,8.91926388889,-4.591375,31:34
Rect,9.58593055556,-4.00804166667,9.66926388889,-4.091375,25:43
Rect,8.83593055556,-4.00804166667,8.91926388889,-4.091375,25:34
Rect,8.08593055556,-4.50804166667,8.16926388889,-4.591375,31:25
Rect,9.33593055556,-4.42470833333,9.41926388889,-4.50804166667,30:40
Rect,8.33593055556,-4.75804166667,8.41926388889,-4.841375,34:28
Rect,9.58593055556,-4.17470833333,9.66926388889,-4.25804166667,27:43
Rect,8.08593055556,-4.75804166667,8.16926388889,-4.841375,34:25
Rect,8.58593055556,-4.17470833333,8.66926388889,-4.25804166667,27:31
Rect,9.33593055556,-5.50804166667,9.41926388889,-5.591375,43:40
Rect,8.83593055556,-4.75804166667,8.91926388889,-4.841375,34:34
Rect,8.08593055556,-4.17470833333,8.16926388889,-4.25804166667,27:25
Rect,8.58593055556,-5.50804166667,8.66926388889,-5.591375,43:31
Rect,8.33593055556,-4.17470833333,8.41926388889,-4.25804166667,27:28
Rect,8.58593055556,-4.75804166667,8.66926388889,-4.841375,34:31
Rect,9.33593055556,-4.17470833333,9.41926388889,-4.25804166667,27:40
Rect,8.08593055556,-5.25804166667,8.16926388889,-5.341375,40:25
Rect,9.08593055556,-4.17470833333,9.16926388889,-4.25804166667,27:37
Rect,8.83593055556,-5.50804166667,8.91926388889,-5.591375,43:34
Rect,8.08593055556,-4.92470833333,8.16926388889,-5.00804166667,36:25
Rect,8.83593055556,-4.17470833333,8.91926388889,-4.25804166667,27:34
Rect,9.08593055556,-5.50804166667,9.16926388889,-5.591375,43:37
Rect,8.58593055556,-4.92470833333,8.66926388889,-5.00804166667,36:31
Rect,8.33593055556,-4.92470833333,8.41926388889,-5.00804166667,36:28
Rect,8.33593055556,-5.25804166667,8.41926388889,-5.341375,40:28
Rect,8.83593055556,-4.42470833333,8.91926388889,-4.50804166667,30:34
Rect,9.08593055556,-4.42470833333,9.16926388889,-4.50804166667,30:37
Rect,8.58593055556,-4.42470833333,8.66926388889,-4.50804166667,30:31
Rect,8.58593055556,-5.25804166667,8.66926388889,-5.341375,40:31
Rect,9.33593055556,-4.92470833333,9.41926388889,-5.00804166667,36:40
Rect,9.33593055556,-4.25804166667,9.41926388889,-4.341375,28:40
Rect,9.08593055556,-5.25804166667,9.16926388889,-5.341375,40:37
Rect,8.83593055556,-5.25804166667,8.91926388889,-5.341375,40:34
Rect,9.58593055556,-4.75804166667,9.66926388889,-4.841375,34:43
Rect,9.58593055556,-4.92470833333,9.66926388889,-5.00804166667,36:43
Rect,8.33593055556,-5.50804166667,8.41926388889,-5.591375,43:28
Rect,9.58593055556,-4.25804166667,9.66926388889,-4.341375,28:43
Rect,9.08593055556,-4.75804166667,9.16926388889,-4.841375,34:37
Rect,9.58593055556,-5.50804166667,9.66926388889,-5.591375,43:43
Rect,9.08593055556,-4.92470833333,9.16926388889,-5.00804166667,36:37
Rect,8.33593055556,-4.42470833333,8.41926388889,-4.50804166667,30:28
Rect,8.08593055556,-4.25804166667,8.16926388889,-4.341375,28:25
Rect,8.08593055556,-4.42470833333,8.16926388889,-4.50804166667,30:25
Rect,8.08593055556,-5.50804166667,8.16926388889,-5.591375,43:25
Rect,9.33593055556,-4.75804166667,9.41926388889,-4.841375,34:40
Rect,9.33593055556,-5.75805555556,9.41926388889,-5.84138888889,46:40
Rect,9.08593055556,-5.75805555556,9.16926388889,-5.84138888889,46:37
Rect,8.83593055556,-5.75805555556,8.91926388889,-5.84138888889,46:34
